Sequence_ID,Step_0,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191
43,0.99999976,0.8503155,0.75053716,0.67178804,0.6069265,0.5513355,0.5046478,0.46347263,0.41877875,0.36739707,0.32870656,0.29754642,0.270102,0.24554783,0.22370054,0.20461398,0.18824318,0.17430249,0.16229433,0.151552,0.14135092,0.13112871,0.12082334,0.110983536,0.10231756,0.096731335,0.10089902,0.11852886,0.12689081,0.13310485,0.14024118,0.14841636,0.15791124,0.16933386,0.1833502,0.20007956,0.21896367,0.23874074,0.2556085,0.26644486,0.27036375,0.2660986,0.2541545,0.24278232,0.23598956,0.23057784,0.22451785,0.21685119,0.20695141,0.19435973,0.17875512,0.16033727,0.14023504,0.12002647,0.10287448,0.09107421,0.08533939,0.086670674,0.09677564,0.111726545,0.12009737,0.12444364,0.12823029,0.13271971,0.13884172,0.14799032,0.16264947,0.18636928,0.21841152,0.24942444,0.26877958,0.27549055,0.2738341,0.2664742,0.2554074,0.24480891,0.23735015,0.23217702,0.22778575,0.22304887,0.21685256,0.20752741,0.19215932,0.16648315,0.1313448,0.09916146,0.079548664,0.07158003,0.072149895,0.079458684,0.09282268,0.10647843,0.11447161,0.11891468,0.122173026,0.12534003,0.12929435,0.13552748,0.14778446,0.17649132,0.22751035,0.26560643,0.2796889,0.28019878,0.274179,0.26472777,0.25411496,0.2444667,0.23680004,0.23091254,0.2261518,0.22184914,0.21719134,0.21071965,0.19859695,0.16842179,0.11245252,0.07390109,0.06011037,0.05900608,0.06403607,0.07397948,0.087618865,0.09996855,0.107879244,0.11272996,0.116190754,0.11910964,0.12213826,0.1263598,0.13517642,0.16714299,0.24251784,0.2763392,0.28094044,0.2765955,0.26871958,0.2593699,0.25009042,0.24164054,0.23412861,0.22742718,0.22139448,0.21591868,0.21072714,0.20501548,0.19594324,0.16507278,0.0889113,0.049827494,0.044937246,0.047721837,0.053960413,0.06338371,0.07477498,0.08546959,0.093907885,0.100266434,0.10541367,0.11006397,0.11471223,0.120054424,0.12826505,0.1584702,0.25837535,0.28274003,0.28190088,0.27672365,0.27010062,0.26327038,0.25654167,0.24964462,0.24204613,0.23292412,0.22088118,0.20297118,0.18296711,0.17268695,0.1591171,0.13248727,0.051980864,0.0025017017,0.0,0.0005180636,0.0019188803,0.0032862956,0.004019083,0.0038957018,0.0030865683,0.002155417,0.002273345,0.0066168993
44,0.016167345,0.0,0.12856863,0.2967382,0.4628444,0.5975501,0.699844,0.7655235,0.778051,0.7402881,0.72908944,0.7262104,0.7201493,0.71064913,0.6990967,0.68701,0.6754932,0.66503084,0.65564805,0.64704585,0.63881975,0.63083297,0.62370336,0.61917955,0.619677,0.63048327,0.6697654,0.74421287,0.7726613,0.7847276,0.7952185,0.8060826,0.8180951,0.832143,0.8490478,0.8687966,0.8902789,0.91109735,0.9251581,0.92727166,0.91514355,0.8838335,0.8331864,0.7905949,0.7689152,0.7563194,0.7458033,0.7346035,0.7213637,0.7052898,0.685931,0.6636394,0.6401165,0.6179131,0.60206574,0.59679574,0.604191,0.62750727,0.67400783,0.7318401,0.7621452,0.77493256,0.7828837,0.7901348,0.7986528,0.81049955,0.8288809,0.85822505,0.8971569,0.9325376,0.9484259,0.94057924,0.91733074,0.8822997,0.83905894,0.8006368,0.7755538,0.7603924,0.74997157,0.74108446,0.73151076,0.7187632,0.69901496,0.6669255,0.6239141,0.58653134,0.5687332,0.57098985,0.589606,0.62400174,0.6752059,0.72473496,0.75238466,0.766084,0.77438784,0.78085244,0.78742385,0.7963296,0.8124339,0.8489643,0.9130019,0.9578092,0.96580184,0.9495428,0.9202343,0.8834248,0.845109,0.811982,0.7872154,0.76981086,0.7572804,0.7474942,0.7386597,0.72850907,0.71199024,0.6734584,0.60364395,0.5583392,0.54917824,0.561488,0.58625925,0.6243608,0.67355996,0.7170565,0.74392384,0.7591558,0.7688416,0.7760098,0.7823675,0.78968054,0.80239016,0.84404635,0.94005203,0.9791742,0.97411615,0.9522123,0.9226416,0.8900809,0.85905707,0.8318149,0.8085909,0.7889407,0.7723752,0.75846624,0.74657345,0.7354139,0.7212125,0.68075794,0.5852988,0.54045933,0.5434978,0.55962545,0.5838998,0.6177041,0.65751874,0.6941963,0.7222512,0.7422417,0.75712043,0.76928014,0.7802522,0.7913819,0.8055081,0.84657395,0.9744244,0.99999964,0.9878429,0.9673123,0.94483507,0.92399794,0.9055745,0.88848585,0.87096155,0.85065925,0.82421815,0.78864884,0.7484529,0.72017497,0.68752205,0.64207304,0.5361212,0.47542563,0.4758822,0.48078203,0.48655418,0.49094078,0.4921926,0.4896954,0.4841253,0.47750247,0.47391284,0.48413345
45,0.99999946,0.98472047,0.8928425,0.7962475,0.72147506,0.6799324,0.6655059,0.6711934,0.6898605,0.7117654,0.70235306,0.67676634,0.64510524,0.61059684,0.5754151,0.5413937,0.5097004,0.48064312,0.45359153,0.42720968,0.399671,0.369156,0.33471206,0.29619583,0.25283378,0.20433216,0.14985289,0.096161574,0.084779344,0.09420962,0.11138683,0.13314845,0.15944792,0.19174294,0.23190667,0.28060168,0.3370544,0.3993737,0.45963722,0.5117097,0.5555194,0.59416455,0.6308148,0.65504766,0.6622717,0.6589229,0.64816034,0.6304065,0.6050955,0.5713965,0.5285144,0.47678578,0.4187142,0.3574371,0.29943,0.24827085,0.20356928,0.16416484,0.124763995,0.08866177,0.07272736,0.070295475,0.07445368,0.08367264,0.09893371,0.12347463,0.16397144,0.23024839,0.32112357,0.41347435,0.48303562,0.5329448,0.5693443,0.5991644,0.62594384,0.64598274,0.65638363,0.65927035,0.65693873,0.6498293,0.6365059,0.61321133,0.57233846,0.5022543,0.4045276,0.31095907,0.24395865,0.19776714,0.16362044,0.13340273,0.10171659,0.07523088,0.06252347,0.05878431,0.05948988,0.06334007,0.07110133,0.08617974,0.118607275,0.19686458,0.33761314,0.44846272,0.5059505,0.539979,0.5655084,0.5879398,0.6074701,0.62207574,0.63072884,0.6342782,0.6341528,0.6310404,0.6242319,0.6106147,0.58020717,0.49943563,0.34627694,0.23517306,0.18130267,0.15091303,0.12781191,0.10399447,0.07773798,0.056327354,0.04470874,0.04007419,0.039110746,0.040278338,0.04361278,0.051327482,0.07245516,0.15774667,0.363096,0.46281764,0.49638054,0.51617944,0.53259736,0.54729974,0.55951285,0.56877124,0.5751536,0.57881397,0.5799565,0.5788068,0.5752037,0.56748545,0.5483026,0.46762052,0.2598644,0.14488168,0.11316687,0.09550615,0.07971859,0.061735522,0.04229118,0.025622552,0.014344188,0.008180306,0.0058093066,0.0062032794,0.008950343,0.015017523,0.03022487,0.10757246,0.37889788,0.45581567,0.47488755,0.48768806,0.4968175,0.50176007,0.50259817,0.500023,0.49469003,0.48690012,0.47597635,0.45251706,0.42738518,0.42953053,0.4232843,0.37447822,0.16485251,0.027116068,0.013044078,0.005898846,0.001640359,0.0,0.001332344,0.005712604,0.012668014,0.021106193,0.028956994,0.031202639
46,0.9999999,0.78266716,0.58604705,0.4377273,0.332464,0.2642695,0.22254013,0.20075382,0.19684707,0.20577812,0.20296402,0.19524741,0.18708178,0.17913818,0.17158642,0.16455573,0.1581016,0.15218346,0.1466091,0.14105628,0.1350992,0.12825656,0.120153904,0.11042094,0.09838086,0.0829526,0.06045885,0.031508487,0.022993283,0.023368552,0.026202535,0.030245993,0.03533987,0.041726068,0.04976742,0.05965281,0.071369804,0.084828116,0.098945014,0.11296747,0.1272865,0.14366578,0.16300826,0.17745239,0.18340531,0.18479952,0.1837839,0.18098222,0.17649142,0.17022286,0.16204566,0.15198298,0.14040351,0.12769076,0.11467399,0.10154124,0.08778636,0.0724691,0.05275466,0.031799257,0.021646293,0.018561302,0.01822911,0.019442728,0.022106888,0.026739342,0.034604244,0.04760942,0.065677814,0.08479829,0.10116183,0.11640453,0.13070534,0.1453259,0.16059843,0.17313223,0.18057796,0.18414757,0.1854225,0.18510935,0.18322223,0.17919287,0.17164028,0.15836504,0.13952622,0.12077024,0.10564103,0.0924503,0.07947909,0.064595915,0.046116628,0.029391903,0.02063315,0.017009694,0.01564448,0.01550365,0.016436437,0.018979648,0.025016256,0.04002783,0.06733215,0.08986152,0.10432469,0.11670856,0.12911479,0.14202884,0.15441519,0.16449443,0.1714108,0.17557603,0.17784256,0.17878777,0.17854837,0.17668776,0.1714017,0.15637852,0.12728982,0.10517629,0.092022836,0.08128171,0.070185184,0.056359887,0.039750315,0.025566317,0.01725159,0.013084699,0.010990485,0.009967401,0.009702311,0.010484328,0.0140034035,0.030033091,0.06942553,0.08992614,0.10015449,0.10964058,0.11958976,0.129611,0.13866384,0.14621064,0.15223068,0.1568474,0.16020659,0.16245075,0.1636536,0.16359311,0.16095133,0.14628519,0.106910154,0.08359876,0.07423692,0.066277586,0.05728356,0.04587059,0.032908496,0.021314101,0.012856887,0.0073554316,0.0038827467,0.0016982357,0.00039680727,0.0,0.0016004837,0.0155401,0.06749203,0.084170364,0.09168734,0.0989914,0.105632745,0.11081941,0.114430435,0.116854355,0.11859981,0.1201829,0.12203936,0.122134626,0.1226441,0.12848355,0.13283269,0.1278639,0.089948505,0.06335331,0.05936121,0.056439415,0.05415218,0.05285738,0.052989095,0.054682363,0.05767954,0.061289743,0.064155206,0.062823124
47,0.0,0.3746873,0.5536018,0.66022986,0.7366032,0.7950863,0.8433563,0.88079333,0.8985979,0.8952465,0.8969586,0.89810324,0.895392,0.8893604,0.8811842,0.87207097,0.86292744,0.85418993,0.84588194,0.8377164,0.82923037,0.82006484,0.81035614,0.80088836,0.7925948,0.787773,0.7942394,0.81618696,0.82638276,0.8335764,0.8416253,0.85074687,0.86127675,0.87389666,0.8893392,0.9077415,0.9284618,0.95008665,0.9683722,0.97983086,0.9834406,0.9776575,0.963002,0.94928515,0.94124687,0.93504184,0.92824745,0.91973567,0.908799,0.89492005,0.8777427,0.8574928,0.83542705,0.81330603,0.7946583,0.78206944,0.77637804,0.77876806,0.79133576,0.8094547,0.81950957,0.82460403,0.82890916,0.8339196,0.84069425,0.8507832,0.86692274,0.8930201,0.9282459,0.9622445,0.9832042,0.9899123,0.9871987,0.97800744,0.96458226,0.9518464,0.94296575,0.9369001,0.93185484,0.92651415,0.9196114,0.9092959,0.89234895,0.86407435,0.8254207,0.7901032,0.768795,0.7605431,0.76193696,0.77106386,0.78724426,0.8036542,0.8132015,0.8184354,0.82220185,0.8257926,0.83021516,0.83712244,0.8506469,0.8822743,0.93844926,0.98026794,0.9953704,0.9952234,0.98768204,0.97622347,0.96348155,0.95196766,0.9428824,0.93597513,0.93045264,0.92552555,0.92026824,0.91305566,0.8996479,0.86638564,0.80476016,0.7624332,0.74759287,0.7469641,0.7532934,0.7653361,0.7817202,0.796506,0.8059336,0.81166065,0.81569684,0.81905806,0.8224996,0.827235,0.8370096,0.87226945,0.9553175,0.99241894,0.99702936,0.99155766,0.9820588,0.9708881,0.95985216,0.94984424,0.9409878,0.93313134,0.92610586,0.91977733,0.9138306,0.90737104,0.8972586,0.86318725,0.779312,0.7364479,0.7314557,0.7350646,0.74263704,0.7539517,0.7675822,0.7803453,0.79037666,0.7978847,0.8039087,0.8092956,0.814631,0.82069814,0.82989854,0.8632858,0.9733849,0.9999997,0.9986104,0.9923235,0.98443824,0.97640145,0.96857375,0.9606233,0.9519207,0.94150144,0.92776257,0.9074854,0.88481665,0.8728429,0.85723525,0.8273926,0.7385198,0.68408567,0.68148655,0.68223804,0.68395466,0.6855743,0.6863962,0.6861606,0.68507355,0.683813,0.6837819,0.6887711
48,0.99999976,0.81713855,0.660327,0.54022634,0.45389414,0.3962313,0.36008307,0.33854458,0.32400084,0.31090373,0.29490352,0.27778777,0.26064956,0.24383831,0.22774827,0.21282287,0.1993385,0.18727693,0.17630562,0.16584367,0.15516141,0.14357974,0.13083203,0.11706983,0.10232122,0.08714885,0.07353119,0.064570606,0.064231046,0.068919,0.076048456,0.08478032,0.09519598,0.1079058,0.123642236,0.1426326,0.16447839,0.1882409,0.21048379,0.22847511,0.24190757,0.25122735,0.2574756,0.26046434,0.26023844,0.25753033,0.25255054,0.24510255,0.2348244,0.22133163,0.20430008,0.1838897,0.16116694,0.13751948,0.11579155,0.097730085,0.08346696,0.073009215,0.06546021,0.060424272,0.058788188,0.059552908,0.061953716,0.065984994,0.07222204,0.082025915,0.098058425,0.124207705,0.1599041,0.19567204,0.22130215,0.23734027,0.24688877,0.25274277,0.2565397,0.2586192,0.25905418,0.25815615,0.25606546,0.2525351,0.24680038,0.23726591,0.22087139,0.19297798,0.15430127,0.11775598,0.09272501,0.07730849,0.06805325,0.06211929,0.057783525,0.05498001,0.054110054,0.054546434,0.055817697,0.05792805,0.06137842,0.067604244,0.080611534,0.11171678,0.16746151,0.21068023,0.23123373,0.24083415,0.24593744,0.24905667,0.2509902,0.2518728,0.25175494,0.2508022,0.249204,0.24692386,0.24350296,0.23759705,0.22517207,0.19283485,0.1319293,0.088425726,0.06895689,0.06018714,0.055465505,0.052175093,0.049431916,0.0476022,0.04700866,0.04733139,0.04821117,0.049497865,0.051420197,0.054946337,0.063695036,0.09781848,0.17945151,0.21818154,0.22899288,0.23305503,0.23502085,0.23602691,0.23636508,0.23615742,0.23545724,0.23427016,0.2326018,0.23048304,0.22777633,0.22375488,0.21544817,0.18291171,0.1002235,0.055478133,0.045089137,0.041130826,0.038835254,0.036988698,0.035389096,0.034324095,0.033999965,0.034401268,0.03544943,0.037095338,0.039390907,0.042831454,0.049746227,0.08108861,0.1890379,0.21834148,0.22335078,0.22519873,0.22555514,0.22468238,0.22270672,0.21972641,0.21575126,0.21059324,0.2036055,0.1912114,0.17766108,0.17486739,0.16866402,0.14635518,0.06171518,0.0072304825,0.0025116561,0.0007099989,0.0,1.4031598e-06,0.00061318086,0.001782013,0.0034349354,0.0054554855,0.007662656,0.009725301
49,0.9999999,0.7084915,0.504665,0.37446606,0.29655337,0.2494869,0.22151491,0.2021843,0.17927688,0.14882326,0.13227373,0.12204531,0.1132638,0.10504969,0.09734744,0.09033351,0.084152095,0.078802384,0.074160606,0.07000658,0.06610337,0.06231086,0.05878551,0.05608247,0.054972984,0.057202574,0.06879129,0.09210762,0.101227365,0.105460234,0.109383464,0.11355751,0.11823851,0.123758554,0.13044243,0.13830031,0.14694539,0.15552878,0.16181722,0.1639214,0.16107292,0.15170726,0.135844,0.12230961,0.11527648,0.1109856,0.10719023,0.10297942,0.09788625,0.091623135,0.084020145,0.07520269,0.0658072,0.05676875,0.049942724,0.04683282,0.048124082,0.054866366,0.069331326,0.08763414,0.0972927,0.10147982,0.10423433,0.106889576,0.110126525,0.11471765,0.12190519,0.13342406,0.14878732,0.16301575,0.1701649,0.16890714,0.16216812,0.1513294,0.13766511,0.12540889,0.11732919,0.11235162,0.1088132,0.10565999,0.10211013,0.09723388,0.089553274,0.07697599,0.060019586,0.045056663,0.03734297,0.036880955,0.042200435,0.052884325,0.06912095,0.08491395,0.09377552,0.09823225,0.10101127,0.103263326,0.10565387,0.109014995,0.115229905,0.12945467,0.15449037,0.17234425,0.17654935,0.17207259,0.16302924,0.1514009,0.13918267,0.12854658,0.12052896,0.11482345,0.11064205,0.107295625,0.10416611,0.1004165,0.09409374,0.079082616,0.05170785,0.03363747,0.029158683,0.032474473,0.04014037,0.052229095,0.06793834,0.081856325,0.09048792,0.09543117,0.09862604,0.101039864,0.103242084,0.10587732,0.110663295,0.12677573,0.16415179,0.17981856,0.17904854,0.17231566,0.162941,0.15251936,0.14253278,0.133719,0.1261589,0.119711965,0.11422337,0.10955667,0.10549496,0.10156724,0.09631925,0.080672905,0.043297663,0.02528897,0.025472386,0.030396437,0.038087662,0.048894923,0.06165644,0.07343348,0.08247357,0.08896054,0.093844965,0.097897686,0.101617485,0.1054778,0.11057506,0.12627532,0.17597704,0.18653347,0.18301956,0.17655587,0.16934463,0.16255946,0.15646383,0.15071666,0.1447493,0.1377897,0.1287014,0.11623482,0.1021755,0.092807785,0.08175257,0.06528841,0.024363311,0.0004579278,0.00024346562,0.0016960894,0.0035155455,0.004938757,0.0053921915,0.004672007,0.0029914407,0.0009959214,0.0,0.0034779636
50,0.5509396,0.9900985,0.99999964,0.8848686,0.75169975,0.6475617,0.57777095,0.5416546,0.54106563,0.5668391,0.55973995,0.5383066,0.5145628,0.49076462,0.46776602,0.44618773,0.4263695,0.40826377,0.39137444,0.3747909,0.3573081,0.33758953,0.314634,0.28754446,0.25465828,0.21340674,0.15517072,0.08211123,0.06106299,0.0629046,0.0712949,0.08299239,0.09762558,0.11590575,0.13888393,0.16706528,0.20033653,0.2382809,0.27753907,0.3156941,0.3536566,0.39586407,0.44476065,0.48095402,0.49557814,0.49846628,0.49495068,0.48653322,0.47337013,0.45517606,0.4315523,0.40260077,0.36943597,0.3332902,0.29679328,0.26076755,0.22399428,0.18417661,0.13416779,0.08166499,0.056412537,0.04899854,0.04868141,0.052496005,0.06032227,0.0737232,0.09633895,0.1336649,0.18539302,0.23972157,0.28519544,0.3259532,0.36307755,0.40025175,0.4386265,0.4699293,0.48836803,0.49698484,0.49970308,0.49821258,0.49239781,0.48052365,0.4585761,0.42017645,0.36587054,0.3122057,0.26982835,0.23420355,0.2003909,0.16257793,0.11627724,0.07462928,0.052953575,0.044153277,0.041068073,0.04115868,0.0441646,0.05169186,0.06920186,0.11247623,0.19101524,0.25524724,0.29500377,0.32741424,0.3589753,0.39138576,0.4222695,0.4472773,0.46428895,0.47436228,0.4796221,0.48149088,0.48020425,0.4744189,0.45886153,0.4152519,0.3311609,0.267801,0.2314332,0.20320427,0.17494819,0.14028382,0.09891448,0.063708745,0.04318377,0.033026613,0.028072622,0.025827808,0.025580902,0.02822892,0.03867829,0.08507185,0.19862631,0.25694615,0.28429615,0.30844545,0.3333083,0.3581666,0.3805128,0.39904666,0.41372517,0.4248518,0.4327891,0.4378858,0.44029596,0.43933097,0.43112642,0.388364,0.27449012,0.20793629,0.18276764,0.16238084,0.13979907,0.11137308,0.07920498,0.050523017,0.029703565,0.016289052,0.00798936,0.002971942,0.0002582328,0.0,0.005359463,0.046056043,0.19585145,0.24283849,0.2623328,0.2806605,0.29705605,0.3096279,0.31809974,0.3234524,0.32693177,0.32977006,0.33290508,0.3306014,0.3290837,0.34288102,0.35231787,0.33552366,0.22483695,0.14819844,0.13740475,0.12985258,0.12408085,0.12089825,0.12134676,0.12575257,0.13346331,0.14275743,0.15025976,0.14740787
51,0.99999946,0.8110714,0.6362072,0.500693,0.39724493,0.33282325,0.29847455,0.29313248,0.32707918,0.39367107,0.41516882,0.41635442,0.41305652,0.40818802,0.40256998,0.39657035,0.3903868,0.38407713,0.37745747,0.37012577,0.36143467,0.35050184,0.33632216,0.3174239,0.29138473,0.2536189,0.18840678,0.09331248,0.062360495,0.058309652,0.060496904,0.06527683,0.071981676,0.08078178,0.092171155,0.10658589,0.12443822,0.14646062,0.17260203,0.20313837,0.23974244,0.2880289,0.34967393,0.39700305,0.41792843,0.42565194,0.4274508,0.42571327,0.4211514,0.4138844,0.40379646,0.39081267,0.37505558,0.35634813,0.33448926,0.30814683,0.2753108,0.2324516,0.17006385,0.099444956,0.0639379,0.051621843,0.047567595,0.047342736,0.049908157,0.055601142,0.06597866,0.08358909,0.108807206,0.13784109,0.1683604,0.20558454,0.24647114,0.29227734,0.34221277,0.38392726,0.40939066,0.4227322,0.42937574,0.43205017,0.43164814,0.42788348,0.41928098,0.40319005,0.37941986,0.35367367,0.3280433,0.29860744,0.2629641,0.21651056,0.15476672,0.09692383,0.06566522,0.051741086,0.045182742,0.042181235,0.041591834,0.043721166,0.050862096,0.07010786,0.10616002,0.13916638,0.16857503,0.20273975,0.24182068,0.28460833,0.32645568,0.36099517,0.38532066,0.40085968,0.4104468,0.41616705,0.4189982,0.41886532,0.41385373,0.39645112,0.36102584,0.3311232,0.30630368,0.27809086,0.24395001,0.19816083,0.1411867,0.09142504,0.061464474,0.045652896,0.03684598,0.03152094,0.028274134,0.02702379,0.029814068,0.04930513,0.09998666,0.13078192,0.15589102,0.18587884,0.21972671,0.25467843,0.2866593,0.31370014,0.33573958,0.3532785,0.36686873,0.37700775,0.38413167,0.38825405,0.38800192,0.37204045,0.32428887,0.29148695,0.26990741,0.2460589,0.21652761,0.17758636,0.13241725,0.091227435,0.0604458,0.039595373,0.025449786,0.015365266,0.007788248,0.00222132,0.0,0.015004131,0.081688024,0.10938298,0.13130319,0.1559796,0.17982131,0.19965307,0.21496041,0.22706525,0.23781411,0.24927163,0.2637034,0.27781832,0.29462814,0.318354,0.34044456,0.34735042,0.30697146,0.27344722,0.26457217,0.2562354,0.24891391,0.24431455,0.24409309,0.24880488,0.25759137,0.2681222,0.2757946,0.26879677
52,0.99999964,0.84306514,0.6753131,0.543897,0.45063716,0.4005616,0.38199803,0.3898891,0.42826298,0.48950526,0.50691724,0.5030386,0.49278772,0.47959894,0.4650047,0.45007044,0.4354513,0.42139885,0.40767735,0.3936,0.3781579,0.36013842,0.3385259,0.3122572,0.2793601,0.23657936,0.17279589,0.08924743,0.06424591,0.0645406,0.07165863,0.082065925,0.09528189,0.111920856,0.13292812,0.15881373,0.18961622,0.2252109,0.2629909,0.30117664,0.34096962,0.38745445,0.44308844,0.48488307,0.50232905,0.50684243,0.5046685,0.49767512,0.4861888,0.47002134,0.44883728,0.42269096,0.39247108,0.35908204,0.32449386,0.28896716,0.25098997,0.20779666,0.15120605,0.09051915,0.060970254,0.051780283,0.050402015,0.053303633,0.0600975,0.07209161,0.09254348,0.12643121,0.17360972,0.22387119,0.26769242,0.30979082,0.35016185,0.39205623,0.4361699,0.472524,0.49424306,0.50483394,0.50889623,0.50854486,0.50395215,0.4936922,0.4742423,0.4398921,0.39101118,0.34202826,0.30179095,0.26566127,0.22915757,0.18649244,0.13298705,0.08434868,0.05876684,0.048048984,0.043825768,0.043061826,0.045235775,0.05167374,0.06726087,0.10622189,0.17722766,0.23627333,0.27535224,0.31011045,0.34565526,0.38299546,0.41896194,0.448334,0.4685932,0.4809364,0.48782322,0.49095607,0.49080646,0.48631123,0.47284815,0.43410474,0.35881683,0.3011313,0.26577237,0.23572928,0.20397696,0.16396864,0.11567709,0.0743313,0.050007578,0.0377097,0.031410016,0.028188767,0.027098393,0.028807629,0.03769837,0.07915297,0.18140554,0.23523736,0.26348054,0.29064694,0.3195067,0.3487201,0.37519512,0.39733353,0.4150765,0.42878437,0.43889016,0.44579965,0.44975764,0.45022687,0.44383425,0.4061699,0.3042868,0.24329162,0.2175511,0.19486406,0.16886964,0.13568918,0.09790921,0.06403962,0.039253455,0.02302026,0.012642441,0.0059460504,0.0017409709,0.0,0.003556749,0.03933733,0.17415376,0.21831277,0.23955579,0.26069,0.28011724,0.29547086,0.3063814,0.31397548,0.3197402,0.32522154,0.33180004,0.33409187,0.33778688,0.35534623,0.3690881,0.35815942,0.26087588,0.19185364,0.1809227,0.17265534,0.1660655,0.16226846,0.16255182,0.1673259,0.17584033,0.18609574,0.19412959,0.18988824
53,0.30851784,0.6754757,0.7597131,0.7403484,0.67966664,0.6403119,0.6284776,0.6570423,0.7575977,0.92079055,0.97546536,0.979949,0.9715738,0.95805645,0.94201785,0.92482185,0.9072732,0.88964474,0.8716105,0.85219926,0.82988095,0.80252695,0.7678355,0.72252035,0.6611401,0.5735367,0.42498538,0.21104915,0.14188576,0.13353719,0.13953085,0.15159804,0.16824861,0.18998149,0.2180207,0.2533641,0.29685646,0.34996802,0.41202015,0.48317257,0.56713057,0.67663985,0.8157582,0.9225002,0.969485,0.98641497,0.9896546,0.98453903,0.97259825,0.9540451,0.92858034,0.8960509,0.85688907,0.8109287,0.75819635,0.6960511,0.61998934,0.522208,0.38139987,0.22300988,0.14366855,0.11640765,0.10783291,0.108039126,0.11483772,0.12920657,0.15510376,0.19884893,0.2611738,0.33197367,0.40436342,0.49008426,0.58295625,0.68635875,0.7988349,0.8927846,0.9500804,0.9799423,0.994544,0.99999887,0.9981562,0.9881379,0.9661256,0.925374,0.86557025,0.8016422,0.7399027,0.67123157,0.5897216,0.48466268,0.34591678,0.21643081,0.14668867,0.11579564,0.101440094,0.09514707,0.09443528,0.10026265,0.11843658,0.16668533,0.25659043,0.33753496,0.40655202,0.48433006,0.5724058,0.668584,0.7626068,0.84020525,0.8948069,0.9295582,0.9508587,0.9633516,0.96915907,0.96790177,0.9546106,0.91019356,0.82052124,0.7461026,0.6871105,0.6223176,0.54498523,0.4419087,0.31417227,0.2029068,0.13610496,0.10098775,0.081556536,0.06996167,0.06308325,0.06092792,0.06868444,0.11801084,0.2449623,0.32016593,0.3779141,0.44542772,0.52125,0.59946716,0.6710653,0.73156744,0.78084725,0.8199824,0.85021687,0.87264824,0.88819456,0.89680254,0.89488006,0.8536561,0.7327116,0.65159416,0.6014229,0.54728025,0.4807445,0.39332733,0.29215333,0.20013946,0.1315415,0.08523522,0.053976323,0.03187091,0.015453167,0.0036986487,0.0,0.03886242,0.20596683,0.2726157,0.3222215,0.3774551,0.43061984,0.47469762,0.5085176,0.53502685,0.5583562,0.58309597,0.6142085,0.6437046,0.6790879,0.73180026,0.7803417,0.7921694,0.68740314,0.60298616,0.5822777,0.5632656,0.54672146,0.5364105,0.5360247,0.5467747,0.5667647,0.59074605,0.6083279,0.59296787
